theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.005498331479142909,0.03397132013036489,0.2095673039492957,0.01858580325348599,1027.5665683698057,37.143794683666265,0.19098150069580971,-98642.84518655855,-99985.0
0.005655426664261278,0.03443749945281926,0.20940197782233136,0.018585364273881494,1026.7036509830991,37.133793704406976,0.19081661354844986,-98602.03242527967,-99984.0
0.005812521849379647,0.0349035845087359,0.20923653598400999,0.018584918179491105,1025.8405012237688,37.13379371247092,0.1906516178045189,-98560.61776682203,-99983.0
0.0059696170344980155,0.03536957529811482,0.2090709803547117,0.018584464970515625,1024.9771284048486,37.12379273321872,0.19048651538419606,-98518.60142587445,-99982.0
0.006126712219616384,0.035757230616106764,0.20890531914094693,0.018584004647155546,1024.1135756653066,37.1137917539707,0.1903213144937914,-98482.07667842558,-99981.0
0.006283807404734753,0.03622304072795504,0.20873957970376542,0.01858353720961092,1023.2499892206246,37.11379176204207,0.1901560424941545,-98438.94269175625,-99980.0
0.006440902589853121,0.036610531079505966,0.20857373279642613,0.01858306265808153,1022.3862106805099,37.10379078280114,0.1899906701383446,-98401.45853079931,-99979.0
0.00659799777497149,0.037076160513823606,0.20840782190850018,0.018582580992766766,1021.5224730602414,37.093789803564405,0.1898252409157334,-98357.20767178349,-99978.0
0.006755092960089859,0.037463485898933516,0.2082418271228588,0.018582092213865684,1020.6586681744686,37.09378981164321,0.18965973490899313,-98318.76479834958,-99977.0
0.006912188145208228,0.037850732728595314,0.20807575370850445,0.018581596321577007,1019.7948233698643,37.08378883241358,0.18949415738692743,-98279.87917796579,-99976.0
0.007069283330326597,0.0383160950743894,0.20790961527631077,0.01858109331609899,1018.9310108903773,37.08378884049691,0.18932852196021177,-98233.99693982418,-99975.0
0.007226378515444966,0.03870317693761019,0.2077434244303103,0.01858058319762971,1018.0672975690653,37.073787861274376,0.1891628412326806,-98194.15362879327,-99974.0
0.0073834737005633345,0.03909018024538287,0.20757717302077114,0.01858006596636684,1017.2036385474736,37.06378688205604,0.1889971070544043,-98153.8680537162,-99973.0
0.007540568885681703,0.03947710499770744,0.20741086598134173,0.018579541622507623,1016.3400593805829,37.06378689014682,0.1888313243588341,-98113.14036879095,-99972.0
0.007697664070800072,0.03986395119458392,0.20724450667211775,0.018578823979960534,1015.4877558216577,37.05378591093559,0.18866568269215722,-98071.97072751852,-99970.0
0.00785475925591844,0.04017256404215595,0.20707811181531274,0.018578285415024005,1014.6244510155469,37.04378493172857,0.18849982640028873,-98037.27648017238,-99969.0
0.00801185444103681,0.040559260983681025,0.20691167595554855,0.01857773973815213,1013.7613018155535,37.04378493982679,0.1883339362173964,-97995.29597168013,-99968.0
